mol_id,smiles,scaffold_family,source_domain,split_group,adc2_s1_ev,adc2_t1_ev,adc2_dest_ev,adc2_fosc,adc2_available,scscc2_s1_ev,scscc2_t1_ev,scscc2_dest_ev,dft_dest_raw_ev,dft_dest_calibrated_ev,fosc_dft,homo_ev,lumo_ev,hl_gap_ev,homo_m1_ev,lumo_p1_ev,od_index,is_invest,is_near_zero,is_high_fosc
L3,COC1=CC=C(C=C1)C1=NC2=NC(=NC3=NC(=NC(=N1)N23)C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,pollice_heptazine_deriv,pollice,source_unlabeled,,,,,False,,,,,,,,,,,,,,,
Hz_NH23,NC1=NC2=NC(N)=NC3=NC(N)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.0488,-0.185903,0.0,-9.0947,2.7275,11.822199999999999,-10.4282,3.3542,-1.9602000000000004,,,
Hz_NMe23,CN(C)C1=NC2=NC(N(C)C)=NC3=NC(N(C)C)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1145,-0.149763,0.0,-8.992,2.8447,11.8367,-9.4682,3.4468,-1.0782999999999987,,,
Hz_NEt23,CCN(CC)C1=NC2=NC(N(CC)CC)=NC3=NC(N(CC)CC)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1001,-0.157684,4.1e-05,-8.9602,2.7731,11.7333,-9.3951,3.3626,-1.0244,,,
Hz_NHPh3,c1ccc(NC2=NC3=NC(Nc4ccccc4)=NC4=NC(Nc5ccccc5)=NC(=N2)N34)cc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.2189,-0.092334,0.0,-8.3744,1.7973,10.1717,-8.375,2.5469,-0.7502000000000013,,,
Hz_NPh23,c1ccc(N(C2=NC3=NC(N(c4ccccc4)c4ccccc4)=NC4=NC(N(c5ccccc5)c5ccccc5)=NC(=N2)N34)c2ccccc2)cc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.2507,-0.074841,0.571781,,,,,,,,,
Hz_POZ3,c1ccc2c(c1)Oc1ccccc1N2C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.46473,3.35609,0.1086399999999998,0.00468457,True,,,,0.2122,-0.096019,0.588301,,,,,,,False,False,False
Hz_Cz3,c1ccc2c(c1)c1ccccc1n2C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1378,-0.136946,0.0,-8.0672,1.0658,9.133,-8.0686,1.914,-0.8496000000000006,,,
Hz_DMAC3,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.2017,-0.101795,0.006775,,,,,,,,,
Hz_NH22_CN1,N#CC1=NC2=NC(N)=NC3=NC(N)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.5448,0.086939,0.022488,-9.6961,0.7671,10.463199999999999,-11.0059,2.3658,-2.908500000000002,,,
Hz_NH22_CF31,NC1=NC2=NC(N)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.4616,0.041172,0.01392,-9.6391,1.3501,10.989199999999999,-10.9847,2.4192,-2.4147000000000016,,,
Hz_NH22_SO2Ph1,NC1=NC2=NC(N)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.4564,0.038311,0.011049,-9.6075,1.2917,10.8992,-9.7475,2.42,-1.2683,,,
Hz_NMe22_CN1,CN(C)C1=NC2=NC(C#N)=NC3=NC(N(C)C)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.6111,0.123409,0.026733,-9.5435,1.0033,10.5468,-10.0163,2.5118,-1.9812999999999992,,,
Hz_NMe22_CF31,CN(C)C1=NC2=NC(N(C)C)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.5239,0.075442,0.018519,-9.4877,1.5827,11.0704,-10.0121,2.5779,-1.5196000000000005,,,
Hz_NMe22_SO2Ph1,CN(C)C1=NC2=NC(N(C)C)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.503,0.063945,0.015081,-9.5059,1.489,10.994900000000001,-9.646,2.5364,-1.1875,,,
Hz_NEt22_CN1,CCN(CC)C1=NC2=NC(C#N)=NC3=NC(N(CC)CC)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.6023,0.118568,0.026263,-9.5014,1.03,10.5314,-9.8986,2.5114,-1.8786000000000005,,,
Hz_NEt22_CF31,CCN(CC)C1=NC2=NC(N(CC)CC)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.4954,0.059764,0.016843,-9.45,1.582,11.032,-9.9304,2.5322,-1.430600000000002,,,
Hz_NEt22_SO2Ph1,CCN(CC)C1=NC2=NC(N(CC)CC)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.4996,0.062075,0.014461,-9.4737,1.5047,10.978399999999999,-9.6368,2.5465,-1.2049000000000003,,,
Hz_NHPh2_CN1,N#CC1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.4095,0.012512,0.290383,-8.7054,0.5679,9.273299999999999,-8.8386,1.7902,-1.355500000000001,,,
Hz_NHPh2_CF31,FC(F)(F)C1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.3927,0.003271,0.03354,-8.7106,1.0441,9.7547,-8.8501,1.9476,-1.0429999999999993,,,
Hz_NHPh2_SO2Ph1,O=S(=O)(C1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N32)c1ccccc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.3675,-0.010591,0.056547,-8.6993,0.9928,9.6921,-8.8627,1.909,-1.079600000000001,,,
Hz_NPh22_CN1,N#CC1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2264,-0.088208,0.253966,-8.3937,0.7544,9.148100000000001,-8.5338,1.9251,-1.3107999999999986,,,
Hz_NPh22_CF31,FC(F)(F)C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.2652,-0.066865,0.431669,-8.4058,1.2182,9.623999999999999,-8.5476,2.1095,-1.033100000000001,,,
Hz_NPh22_SO2Ph1,O=S(=O)(C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N32)c1ccccc1,Hz,this_work,target_labeled,3.21981,3.31513,-0.09532,0.015331,True,3.47724,3.69168,-0.21444,0.2249,-0.089033,0.373976,-8.3891,1.1608,9.5499,-8.5584,2.0638,-1.072300000000002,True,True,False
Hz_POZ2_CN1,N#CC1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.07798,3.01944,0.05854,0.186207,True,,,,0.0558,-0.182053,0.250644,,,,,,,False,True,True
Hz_POZ2_CF31,FC(F)(F)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N32,Hz,this_work,target_labeled,3.15061,3.04052,0.11009,0.2855957,True,,,,0.1512,-0.129575,0.435275,,,,,,,False,False,True
Hz_POZ2_SO2Ph1,O=S(=O)(C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N32)c1ccccc1,Hz,this_work,target_labeled,3.12245,3.00365,0.1188000000000002,0.45253039,True,,,,0.1549,-0.127539,0.406333,,,,,,,False,False,True
Hz_Cz2_CN1,N#CC1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.0784,-0.169621,0.000259,-8.2625,0.2572,8.519699999999998,-8.2635,1.338,-1.0818000000000012,,,
Hz_Cz2_CF31,FC(F)(F)C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.0942,-0.160929,9.3e-05,-8.2613,0.6201,8.881400000000001,-8.2739,1.5649,-0.9573999999999998,,,
Hz_Cz2_SO2Ph1,O=S(=O)(C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N32)c1ccccc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.0541,-0.182988,0.000837,-8.192,0.599,8.791,-8.3161,1.5403,-1.0654000000000003,,,
Hz_DMAC2_CN1,CC1(C)c2ccccc2N(C2=NC3=NC(C#N)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.3188,-0.03738,0.30589,,,,,,,,,
Hz_DMAC2_CF31,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(C(F)(F)F)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.3546,-0.017687,0.366609,,,,,,,,,
Hz_DMAC2_SO2Ph1,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(S(=O)(=O)c5ccccc5)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_labeled,3.12068,3.15273,-0.03205,0.002656,True,,,,0.3145,-0.039746,0.486087,,,,,,,True,True,False
Hz_CN3,N#CC1=NC2=NC(C#N)=NC3=NC(C#N)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2327,-0.084743,0.0,-10.9706,-1.5008,9.4698,-13.5901,-0.1784,-3.9419,,,
Hz_CF33,FC(F)(F)C1=NC2=NC(C(F)(F)F)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.23,-0.086228,0.0,-10.828,-0.8765,9.9515,-13.674,0.3591,-4.0816,,,
Hz_SO2Ph3,O=S(=O)(C1=NC2=NC(S(=O)(=O)c3ccccc3)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23)c1ccccc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.2051,-0.099925,0.0,-10.0534,-0.4555,9.5979,-10.2319,0.6593,-1.2933000000000003,,,
Hz_NH21_NMe22,CN(C)C1=NC2=NC(N)=NC3=NC(N(C)C)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.0872,-0.16478,6.5e-05,-9.0222,2.7972,11.8194,-9.5252,3.4019,-1.1076999999999997,,,
Hz_NH21_NEt22,CCN(CC)C1=NC2=NC(N)=NC3=NC(N(CC)CC)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1089,-0.152843,2.3e-05,-8.9984,2.7849,11.7833,-9.4381,3.3771,-1.0319000000000005,,,
Hz_NH21_NHPh2,NC1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2473,-0.076712,0.010282,-8.3204,2.012,10.3324,-8.4305,2.6643,-0.7624000000000013,,,
Hz_NH21_NPh22,NC1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2576,-0.071046,0.540929,-8.0257,2.0413,10.067,-8.1434,2.7294,-0.8057999999999996,,,
Hz_NH21_POZ2,NC1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.55473,3.45994,0.0947900000000001,0.0973875,True,,,,0.2288,-0.086888,0.71229,-8.0955,1.8932,9.9887,-8.1901,2.5474,-0.7487999999999992,False,True,False
Hz_NH21_Cz2,NC1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1827,-0.112247,0.069769,-7.973,1.4196,9.3926,-7.9745,2.1044,-0.6863000000000001,,,
Hz_NH21_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(N)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.2397,-0.080892,0.041766,-8.2823,2.0016,10.2839,-8.3981,2.6585,-0.7727000000000004,,,
Hz_NMe21_NEt22,CCN(CC)C1=NC2=NC(N(C)C)=NC3=NC(N(CC)CC)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1103,-0.152073,8.5e-05,-8.9702,2.8056,11.7758,-9.399,3.3942,-1.0173999999999983,,,
Hz_NMe21_NHPh2,CN(C)C1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.2769,-0.060429,0.019324,-8.2551,2.0772,10.3323,-8.3615,2.7199,-0.7490999999999985,,,
Hz_NMe21_NPh22,CN(C)C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2564,-0.071706,0.587085,-7.9713,2.0809,10.052200000000001,-8.0782,2.7619,-0.7878999999999996,,,
Hz_NMe21_POZ2,CN(C)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.58446,3.48247,0.1019899999999998,0.14416032,True,,,,0.2292,-0.086668,0.708119,-8.0462,1.9426,9.988800000000001,-8.1323,2.5922,-0.7356999999999996,False,False,True
Hz_NMe21_Cz2,CN(C)C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.194,-0.106031,0.149546,-7.9265,1.4917,9.4182,-7.9277,2.1624,-0.6718999999999999,,,
Hz_NMe21_DMAC2,CN(C)C1=NC2=NC(N3c4ccccc4C(C)(C)c4ccccc43)=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2435,-0.078802,0.091632,,,,,,,,,
Hz_NEt21_NHPh2,CCN(CC)C1=NC2=NC(Nc3ccccc3)=NC3=NC(Nc4ccccc4)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.2577,-0.070991,0.017117,-8.2517,2.0627,10.3144,-8.3593,2.7104,-0.7553000000000001,,,
Hz_NEt21_NPh22,CCN(CC)C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N(c4ccccc4)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2747,-0.061639,0.623411,-7.9743,2.0988,10.0731,-8.0816,2.7699,-0.7783999999999986,,,
Hz_NEt21_POZ2,CCN(CC)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.5541,3.44951,0.1045899999999999,0.16468685,True,,,,0.226,-0.088428,0.695128,,,,,,,False,False,True
Hz_NEt21_Cz2,CCN(CC)C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.193,-0.106581,0.121286,-7.9244,1.4851,9.409500000000001,-7.9258,2.1605,-0.6767999999999983,,,
Hz_NEt21_DMAC2,CCN(CC)C1=NC2=NC(N3c4ccccc4C(C)(C)c4ccccc43)=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.251,-0.074676,0.092076,,,,,,,,,
Hz_NHPh1_NPh22,c1ccc(NC2=NC3=NC(N(c4ccccc4)c4ccccc4)=NC4=NC(N(c5ccccc5)c5ccccc5)=NC(=N2)N34)cc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.2528,-0.073686,0.59188,-8.0778,1.8376,9.9154,-8.163,2.5957,-0.843300000000001,,,
Hz_NHPh1_POZ2,c1ccc(NC2=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC4=NC(N5c6ccccc6Oc6ccccc65)=NC(=N2)N34)cc1,Hz,this_work,target_labeled,3.48158,3.36387,0.1177100000000002,0.12053227,True,,,,0.2121,-0.096074,0.631031,,,,,,,False,False,True
Hz_NHPh1_Cz2,c1ccc(NC2=NC3=NC(n4c5ccccc5c5ccccc54)=NC4=NC(n5c6ccccc6c6ccccc65)=NC(=N2)N34)cc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.1739,-0.117088,0.018538,-7.9936,1.2709,9.2645,-8.0268,2.0163,-0.7786,,,
Hz_NHPh1_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(Nc4ccccc4)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.218,-0.092829,0.057634,,,,,,,,,
Hz_NPh21_POZ2,c1ccc(N(C2=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC4=NC(N5c6ccccc6Oc6ccccc65)=NC(=N2)N34)c2ccccc2)cc1,Hz,this_work,target_labeled,3.44662,3.36325,0.0833699999999999,0.00349324,True,,,,0.2005,-0.102455,0.593753,,,,,,,False,True,False
Hz_NPh21_Cz2,c1ccc(N(C2=NC3=NC(n4c5ccccc5c5ccccc54)=NC4=NC(n5c6ccccc6c6ccccc65)=NC(=N2)N34)c2ccccc2)cc1,Hz,this_work,target_labeled,3.32306,3.44251,-0.11945,0.000869,True,,,,0.2086,-0.098,0.428131,-7.9477,1.3236,9.2713,-7.9487,2.0812,-0.7585999999999986,True,False,False
Hz_NPh21_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(N(c4ccccc4)c4ccccc4)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.2415,-0.079902,0.380877,,,,,,,,,
Hz_POZ1_Cz2,c1ccc2c(c1)Oc1ccccc1N2C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.33846,3.27077,0.0676899999999998,0.01123223,True,,,,0.1593,-0.125119,0.462485,,,,,,,False,True,False
Hz_POZ1_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_labeled,2.45848,2.43179,0.02669,0.226285,True,,,,0.222,-0.090629,0.555278,,,,,,,False,True,True
Hz_Cz1_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(n5c6ccccc6c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.2088,-0.09789,0.047097,,,,,,,,,
Hz_POZ1_NPh21_CN1,N#CC1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.0927,-0.161755,0.217436,-8.3822,0.663,9.0452,-8.5541,1.8311,-1.3400000000000016,,,
Hz_POZ1_NMe21_CN1,CN(C)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(C#N)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.1079,-0.153393,0.143147,-8.3841,0.7717,9.1558,-9.1177,1.9981,-1.959999999999999,,,
Hz_POZ1_NH21_CN1,N#CC1=NC2=NC(N)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.113,-0.150588,0.139612,-8.4565,0.6643,9.120800000000001,-9.1897,1.9035,-1.9724000000000004,,,
Hz_POZ1_NPh21_CF31,FC(F)(F)C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.21674,3.22645,-0.00971,0.038321,True,3.46277,3.62834,-0.16557,0.1675,-0.120608,0.393171,-8.3694,1.111,9.480400000000001,-8.5675,1.9817,-1.0687999999999995,True,True,False
Hz_POZ1_NMe21_CF31,CN(C)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1748,-0.116593,0.243242,-8.3731,1.2834,9.656500000000001,-9.1101,2.1064,-1.5599999999999987,,,
Hz_POZ1_NH21_CF31,NC1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2213,-0.091014,0.228922,-8.4585,1.1653,9.623800000000001,-9.1942,2.0343,-1.6046999999999991,,,
Hz_POZ1_NPh21_SO2Ph1,O=S(=O)(C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23)c1ccccc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.1483,-0.13117,0.352577,,,,,,,,,
Hz_POZ1_NMe21_SO2Ph1,CN(C)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1883,-0.109166,0.240061,-8.4322,1.1907,9.6229,-9.1734,2.0818,-1.6323000000000008,,,
Hz_POZ1_NH21_SO2Ph1,NC1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1967,-0.104546,0.225481,-8.3859,1.1372,9.5231,-9.1137,1.9812,-1.5717999999999996,,,
Hz_Cz1_NPh21_CN1,N#CC1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1754,-0.116263,0.050775,-8.1343,0.5098,8.6441,-8.4627,1.5923,-1.4108999999999998,,,
Hz_Cz1_NMe21_CN1,CN(C)C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(C#N)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.1904,-0.108011,0.001011,-8.1225,0.6121,8.7346,-8.4703,1.68,-1.4156999999999993,,,
Hz_Cz1_NH21_CN1,N#CC1=NC2=NC(N)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1514,-0.129465,0.00119,-8.1969,0.4991,8.696,-8.5655,1.5759,-1.4454000000000011,,,
Hz_Cz1_NPh21_CF31,FC(F)(F)C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1908,-0.107791,0.0063,-8.1335,0.9157,9.049199999999999,-8.4663,1.7662,-1.183300000000001,,,
Hz_Cz1_NMe21_CF31,CN(C)C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.212,-0.096129,0.002818,-8.1234,1.0684,9.1918,-8.4747,1.8389,-1.1218000000000004,,,
Hz_Cz1_NH21_CF31,NC1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1759,-0.115988,0.002909,-8.1985,0.9502,9.1487,-8.5721,1.7394,-1.1628000000000007,,,
Hz_Cz1_NPh21_SO2Ph1,O=S(=O)(C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23)c1ccccc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.126,-0.143437,0.002111,-8.074,0.8765,8.9505,-8.4208,1.723,-1.1933000000000007,,,
Hz_Cz1_NMe21_SO2Ph1,CN(C)C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.0709,-0.173746,0.002392,-8.0568,1.027,9.0838,-8.4124,1.8003,-1.1288999999999998,,,
Hz_Cz1_NH21_SO2Ph1,NC1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.0978,-0.158949,0.002499,-8.2527,0.8816,9.134300000000001,-8.6162,1.7445,-1.2263999999999982,,,
Hz_DMAC1_NPh21_CN1,CC1(C)c2ccccc2N(C2=NC3=NC(C#N)=NC4=NC(N(c5ccccc5)c5ccccc5)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.2674,-0.065655,0.250962,,,,,,,,,
Hz_DMAC1_NMe21_CN1,CN(C)C1=NC2=NC(N3c4ccccc4C(C)(C)c4ccccc43)=NC3=NC(C#N)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.4518,0.035781,0.209008,,,,,,,,,
Hz_DMAC1_NH21_CN1,CC1(C)c2ccccc2N(C2=NC3=NC(C#N)=NC4=NC(N)=NC(=N2)N43)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.4462,0.0327,0.135073,-8.7399,0.7607,9.5006,-9.1041,1.9689,-1.5724,,,
Hz_DMAC1_NPh21_CF31,CC1(C)c2ccccc2N(C2=NC3=NC(C(F)(F)F)=NC4=NC(N(c5ccccc5)c5ccccc5)=NC(=N2)N43)c2ccccc21,Hz,this_work,target_labeled,3.22412,3.34446,-0.12034,0.020699,True,3.46991,3.69024,-0.22033,0.2964,-0.049702,0.400913,,,,,,,True,False,False
Hz_DMAC1_NMe21_CF31,CN(C)C1=NC2=NC(N3c4ccccc4C(C)(C)c4ccccc43)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.4408,0.02973,0.074872,,,,,,,,,
