mol_id,smiles,scaffold_family,source_domain,split_group,adc2_s1_ev,adc2_t1_ev,adc2_dest_ev,adc2_fosc,adc2_available,scscc2_s1_ev,scscc2_t1_ev,scscc2_dest_ev,dft_dest_raw_ev,dft_dest_calibrated_ev,fosc_dft,homo_ev,lumo_ev,hl_gap_ev,homo_m1_ev,lumo_p1_ev,od_index,is_invest,is_near_zero,is_high_fosc,mw,logp,tpsa,hbd,hba,rot_bonds,aromatic_rings,ring_count,n_count,b_count,o_count,s_count,heteroatom_ratio,heavy_atom_count,num_atoms,fraction_csp3,num_amide_bonds,num_bridgehead_atoms,num_spiro_atoms,num_hetero_cycles,num_aromatic_hetero_cycles,num_saturated_rings,fp_pc1,fp_pc2,fp_pc3,fp_pc4,fp_pc5,fp_pc6,fp_pc7,fp_pc8,fp_pc9,fp_pc10,fp_pc11,fp_pc12,fp_pc13,fp_pc14,fp_pc15,fp_pc16,fp_pc17,fp_pc18,fp_pc19,fp_pc20,fp_pc21,fp_pc22,fp_pc23,fp_pc24,fp_pc25,fp_pc26,fp_pc27,fp_pc28,fp_pc29,fp_pc30,fp_pc31,fp_pc32,homo_spacing,lumo_spacing,stda_s1_ev,stda_t1_ev,stda_dest_ev,stda_fosc
Hz_NHPh1_Cz2,c1ccc(NC2=NC3=NC(n4c5ccccc5c5ccccc54)=NC4=NC(n5c6ccccc6c6ccccc65)=NC(=N2)N34)cc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.1739,-0.117088,0.018538,-7.9936,1.2709,9.2645,-8.0268,2.0163,-0.7786,,,,594.642,6.889700000000007,99.29,1,8,1,7,10,10,0,0,0,0.217391304347826,46,46,0.0,0,0,0,5,2,0,-0.2489429675545387,0.142888859433838,0.242489677247656,2.00250170925008,0.939752046863261,1.1162900035565233,-0.1709755912296484,0.4241993731375544,1.4932816251519143,-0.8036900841440279,-0.4140220434177734,-0.3907024950582996,-0.1912635512387646,-0.3724760152212181,0.0620728425286482,1.112599323665726,-0.0904317069439221,-0.1067719925719177,0.6141962745172459,-0.1252232615354148,-0.6402388240945228,-0.7774826358415904,-0.1516108542772406,-0.3122981031801521,-0.3846024609487491,-0.9895582468572296,-0.1475286860385984,0.1348292165210975,-0.0254267744160971,-0.1449867444801417,-0.2920404292466059,0.7995214351221598,0.0331999999999998,0.7454000000000003,,,,
Hz_NHPh1_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(Nc4ccccc4)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.218,-0.092829,0.057634,,,,,,,,,,678.804,8.532500000000004,95.91,1,10,1,5,10,10,0,0,0,0.1923076923076923,52,52,0.1428571428571428,0,0,0,5,0,0,-0.4718233267276604,0.133641955112812,0.359604922797233,1.703169480520376,0.5005364426388403,0.3500983715004739,-0.2903698416052809,0.5449924067463223,1.5466014681797384,0.842840956325582,-0.3121935278239723,-1.0907853319665974,-1.0631334949376798,-0.2282452855771008,-0.605676348181401,-0.1984876134485402,-0.1177207902622337,0.1385571402518524,0.1153062585363782,0.1661716992479792,0.0539153795013738,-0.8865537082056344,0.3530937372560704,-0.3276410496843709,-0.0166206668703495,-0.0102538947139764,0.4740864929291996,-0.2425870307133724,0.6656695347550744,0.1317169702634088,-0.0493401976125452,1.291129854102459,,,,,,
Hz_NPh21_POZ2,c1ccc(N(C2=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC4=NC(N5c6ccccc6Oc6ccccc65)=NC(=N2)N34)c2ccccc2)cc1,Hz,this_work,target_labeled,3.44662,3.36325,0.0833699999999999,0.00349324,True,,,,0.2005,-0.102455,0.593753,,,,,,,False,True,False,702.738,9.1915,105.58,0,12,2,6,11,10,0,2,0,0.2222222222222222,54,54,0.0,0,0,0,5,0,0,-0.5638920827293743,-0.300849453985774,0.4185025135384229,1.6657681399858248,1.2960196409853335,0.7021388247275719,-0.4238633997868722,-0.0800459322187716,1.6171711238480868,1.7005377195458409,-0.3653372559006392,-1.5098086446915109,-0.9521376186940924,-0.7921214294163565,-0.5510944085149516,-0.3859469178220173,-0.3408238387054024,0.1511782187607297,-0.0597935315005127,0.4135556485443475,-0.3314947268927914,0.1735593400792681,-0.0827718080152485,-0.3108897239208874,-0.0519838224066232,0.2309115326268325,0.5279560727054234,0.0488551939364711,-0.1065253749463869,0.4507228586759149,0.324247005250726,-0.1681210357370494,,,,,,
Hz_NPh21_Cz2,c1ccc(N(C2=NC3=NC(n4c5ccccc5c5ccccc54)=NC4=NC(n5c6ccccc6c6ccccc65)=NC(=N2)N34)c2ccccc2)cc1,Hz,this_work,target_labeled,3.32306,3.44251,-0.11945,0.000869,True,,,,0.2086,-0.098,0.428131,-7.9477,1.3236,9.2713,-7.9487,2.0812,-0.7585999999999986,True,False,False,670.74,8.615900000000003,90.5,0,8,2,8,11,10,0,0,0,0.1923076923076923,52,52,0.0,0,0,0,5,2,0,-0.4975914506790548,-0.3027063156733716,0.3060063303803444,2.193838780738948,1.8320947858573653,1.3311413781409125,-0.2612223770604693,0.093076583627019,1.5819575942945256,0.2303055307113725,-0.0534803959083447,-0.7102674418534052,0.099563043076796,-0.7933123674044988,-0.2321411927740058,0.711274831333362,-0.1035042619111387,-0.2066233568759851,0.5200024127362249,0.1177259054192101,-1.013437672199014,-0.1233815273959829,-0.7477046710840292,-0.3528113853096236,-0.2122955888454844,-0.5267708375627259,-0.1353479203203229,0.3625590624350212,-0.63825676433437,0.1378655569947397,0.1333160228294403,-0.335054319654106,0.0009999999999994,0.7575999999999998,,,,
Hz_NPh21_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(N(c4ccccc4)c4ccccc4)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.2415,-0.079902,0.380877,,,,,,,,,,754.9019999999998,10.258699999999996,87.12,0,10,2,6,11,10,0,0,0,0.1724137931034483,58,58,0.125,0,0,0,5,0,0,-0.7204718098521763,-0.3119532199943975,0.4231215759299214,1.8945065520092448,1.3928791816329449,0.5649497460848629,-0.3806166274361018,0.2138696172357868,1.6352774373223498,1.8768365711809825,0.0483481196854561,-1.4103502787617026,-0.7723069006221193,-0.6490816377603816,-0.899890383484055,-0.5998121057809044,-0.1307933452294503,0.038705775947785,0.0211123967553572,0.4091208662026042,-0.3192834686031174,-0.2324525997600269,-0.2430000795507181,-0.3681543318138424,0.1556862052329151,0.4525335145805271,0.4862672586474749,-0.0148571847994486,0.0528395448368014,0.4145692717382904,0.3760162544635009,0.1565540993261933,,,,,,
Hz_POZ1_Cz2,c1ccc2c(c1)Oc1ccccc1N2C1=NC2=NC(n3c4ccccc4c4ccccc43)=NC3=NC(n4c5ccccc5c5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.33846,3.27077,0.0676899999999998,0.01123223,True,,,,0.1593,-0.125119,0.462485,,,,,,,False,True,False,684.723,8.721600000000002,99.73,0,9,0,8,12,10,0,1,0,0.2075471698113207,53,53,0.0,0,0,0,6,2,0,-0.3851208613688088,-0.2934069867717777,0.1640945029344424,1.4602456709863576,1.7271913757400952,1.3089188555557794,-0.446037222020621,-0.2039704472880163,1.5579646869202803,-0.6557326050826661,-0.5194415456509465,-0.9856882642003506,-0.4533626389700705,-0.5760644830771426,-0.3680020315539995,0.4605992622183608,-0.1648144780452841,-0.5551995667296538,0.4174843761929689,-0.0895661576143888,-0.5448451846583832,-0.4221713852843076,-0.6962135372821936,-0.1159127466437505,0.0611052584116617,-0.9421812730442424,0.0832469253082958,0.4219062238833976,-0.1072322877781248,0.0795320082756192,0.2484055240343212,0.6661301236678823,,,,,,
Hz_POZ1_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC4=NC(N5c6ccccc6C(C)(C)c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_labeled,2.45848,2.43179,0.02669,0.226285,True,,,,0.222,-0.090629,0.555278,,,,,,,False,True,True,768.8849999999998,10.364399999999996,96.35,0,11,0,6,12,10,0,1,0,0.1864406779661017,59,59,0.125,0,0,0,6,0,0,-0.5964005579158119,-0.2847802913316839,0.2814231299000647,1.0699008759868005,1.177197984887436,0.4949575411899849,-0.4889727071305609,-0.0781249653941089,1.3784146503844452,0.8193375396983784,-0.3329008517360999,-1.3435970519916578,-1.0825903334461722,-0.3429995801012375,-0.9023324844604408,-0.5883823584763752,-0.0689445130595884,-0.349876410309033,-0.1354908784930216,0.1509006313479329,0.1476404347638875,-0.4327022933598966,-0.1096545045246851,-0.0865471817782738,0.3275397274883289,-0.0415643866025818,0.5063893440594155,-0.0415778286188879,0.5267646408635548,0.3551771615770604,0.4163365988083423,0.8900855804940868,,,,,,
Hz_Cz1_DMAC2,CC1(C)c2ccccc2N(C2=NC3=NC(N4c5ccccc5C(C)(C)c5ccccc54)=NC4=NC(n5c6ccccc6c6ccccc65)=NC(=N2)N34)c2ccccc21,Hz,this_work,target_unlabeled,,,,,False,,,,0.2088,-0.09789,0.047097,,,,,,,,,,752.886,10.076599999999996,88.81,0,9,0,7,12,10,0,0,0,0.1724137931034483,58,58,0.125,0,0,0,6,1,0,-0.5417005884916108,-0.3045107527804012,0.1687135653259408,1.6889840830097769,1.8240509163877068,1.1717297769130708,-0.4027904496698504,0.0899451021665421,1.5760710003945433,-0.4794337534475242,-0.105756170064851,-0.8862298982705425,-0.2735319208980973,-0.4330246914211675,-0.7167980065231031,0.2467340742594737,0.045216015430668,-0.6676720095425985,0.4983903044488389,-0.0940009399561322,-0.5326339263687093,-0.8281833251236027,-0.8564418088176632,-0.1731773545367054,0.2687752860512001,-0.7205592910905478,0.0415581112503473,0.3581938451474778,0.0521326320050635,0.0433784213379947,0.3001747732470963,0.9908052587311248,,,,,,
Hz_POZ1_NPh21_CN1,N#CC1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.0927,-0.161755,0.217436,-8.3822,0.663,9.0452,-8.5541,1.8311,-1.3400000000000016,,,,546.5540000000002,5.813580000000004,116.9,0,11,2,4,8,10,0,1,0,0.2619047619047619,42,42,0.0,0,0,0,4,0,0,-0.5974512346830169,-0.228441068825058,0.4523311120274146,1.65975677974643,1.3996595764301107,0.7427252848754367,-0.4792689300677988,0.0385716574005471,2.0074315790170187,1.93221710160802,-0.4365030495769728,-1.8877559896750504,-1.1090790540457571,-0.236389245465058,-0.6985292915181227,-0.0670001779670278,-0.4881553446681154,0.048876754331816,1.0988668500665175,0.3685027079947817,0.5215296448536629,0.6573439749181802,0.5243004264326201,-0.3455615669888648,1.2567188501777624,-0.1981517808749638,0.6038886328407492,0.2012278600175644,-0.2219001162937812,0.2433472494950187,-0.4132632197411501,-0.7788554300412207,0.1719000000000008,1.1681,,,,
Hz_POZ1_NMe21_CN1,CN(C)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(C#N)=NC(=N1)N32,Hz,this_work,target_unlabeled,,,,,False,,,,0.1079,-0.153393,0.143147,-8.3841,0.7717,9.1558,-9.1177,1.9981,-1.959999999999999,,,,422.41200000000015,2.536880000000001,116.9,0,11,0,2,6,10,0,1,0,0.34375,32,32,0.0952380952380952,0,0,0,4,0,0,-0.6474435491669365,-0.118323693431263,0.3290794488976066,1.3830565258639158,1.5443419431984386,0.584350106371998,-0.5194920706374593,0.0826902104968501,1.5440522600624234,1.7282515296796683,0.2895432015062652,-1.7996540565071757,-1.1854675894983164,0.1874363705181055,-1.324240230018817,-0.3651104104469428,-0.8695645513650865,-0.3168911516999208,1.3177669463240786,0.3317716965154273,0.3341707344622706,0.4509121892042538,0.733733194630278,0.1169879788949225,1.221642941911864,-0.4086943358657404,0.2878928811461126,0.1242865570769049,0.2691856966411593,-0.263026811980551,0.0338063924564962,-0.3488687846299017,0.7335999999999991,1.2264,,,,
Hz_POZ1_NH21_CN1,N#CC1=NC2=NC(N)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.113,-0.150588,0.139612,-8.4565,0.6643,9.1208,-9.1897,1.9035,-1.9724000000000004,,,,394.3580000000002,1.93398,139.68,1,11,0,2,6,10,0,1,0,0.3666666666666666,30,30,0.0,0,0,0,4,0,0,-0.5972559892721032,-0.3152281987995795,0.3320957599259582,0.943409696734124,1.171100245098731,0.7048042096412839,-0.51141401860299,-0.1878308849557548,1.848134325297453,0.7920232800000103,-0.9323660922540896,-1.5817936282558016,-1.288607953243509,-0.0571030346322885,-0.759915443650944,-0.119576884204099,-0.2861943663249242,-0.4267539575840311,0.9236539426098008,-0.0681834752306805,1.409503239488327,0.6999472731878382,0.6217386597595367,0.4617137869994452,1.3711104732719137,-0.2490431012236412,0.1691830398125086,0.2276911530156129,0.244387022843437,-0.2240346911802114,-0.7353006145392914,0.671651747047598,0.7332000000000001,1.2392,,,,
Hz_POZ1_NPh21_CF31,FC(F)(F)C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23,Hz,this_work,target_labeled,3.21674,3.22645,-0.00971,0.038321,True,3.46277,3.62834,-0.16557,0.1675,-0.120608,0.393171,-8.3694,1.111,9.4804,-8.5675,1.9817,-1.0687999999999995,True,True,False,589.541,6.852300000000006,93.11,0,10,2,4,8,9,0,1,0,0.2954545454545454,44,44,0.032258064516129,0,0,0,4,0,0,-0.6901454131846976,-0.0780393137129913,0.325329722908113,1.845314674323148,1.6160758869543352,0.712133454924208,-0.2860545984899678,0.1478014446277652,1.4329449809422503,1.2707805700179908,-0.5403039400794073,-2.200374938283669,-0.4682028024004619,-0.6087840948621221,-0.618552038958099,-0.6847970963646689,-1.1110867483394626,1.3247479524363694,-0.9460703928635574,0.852054650392182,-0.2178205682269599,0.0743737098067414,-0.3850106723187516,0.0314385075027426,0.0036643081978486,0.2253569999445191,0.2403031646756938,-0.1323554136823058,0.1442277233391233,0.8737150073255088,0.1073313424747385,-0.519636561759065,0.1981000000000001,0.8707,,,,
Hz_POZ1_NMe21_CF31,CN(C)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1748,-0.116593,0.243242,-8.3731,1.2834,9.6565,-9.1101,2.1064,-1.5599999999999987,,,,465.3990000000001,3.5756000000000023,93.11,0,10,0,2,6,9,0,1,0,0.3823529411764705,34,34,0.1428571428571428,0,0,0,4,0,0,-0.7401377276686173,0.0320780616808036,0.202078059778305,1.5686144204406338,1.7607582537226634,0.5537582764207694,-0.3262777390596287,0.1919199977240682,0.9695656619876556,1.066814998089639,0.1857423110038307,-2.112273005115795,-0.5445913378530214,-0.1849584788789583,-1.2442629774587932,-0.982907328844584,-1.4924959550364338,0.9589800464046324,-0.7271702966059964,0.8153236389128276,-0.4051794786183521,-0.1320580759071849,-0.1755779041210938,0.4939880533865302,-0.0314116000680499,0.0148144449537426,-0.0756925870189427,-0.2092967166229653,0.6353135362740642,0.367340945849939,0.5544009546723849,-0.0896499163477461,0.7369999999999983,0.8229999999999997,,,,
Hz_POZ1_NH21_CF31,NC1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(C(F)(F)F)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.2213,-0.091014,0.228922,-8.4585,1.1653,9.6238,-9.1942,2.0343,-1.6046999999999991,,,,437.34500000000014,2.972700000000001,115.89,1,10,0,2,6,9,0,1,0,0.40625,32,32,0.0526315789473684,0,0,0,4,0,0,-0.689950167773784,-0.1648264436875128,0.2050943708066566,1.1289675913108423,1.3875165556229552,0.6742123796900552,-0.3181996870251591,-0.0786010977285367,1.2736477272226852,0.1305867484099808,-1.0361669827565243,-1.894412576864421,-0.6477317015982142,-0.4294978840293525,-0.6799381910909201,-0.7373738026017399,-0.9091257699962711,0.8491172405205221,-1.1212833003202742,0.4153684671667197,0.6701530264077035,0.1169770080763993,-0.287572438991835,0.8387138614910524,0.118055931292,0.1744656795958418,-0.1944024283525467,-0.1058921206842573,0.6105148624763418,0.4063330666502787,-0.2147060523234026,0.9308706153297536,0.7356999999999996,0.869,,,,
Hz_POZ1_NPh21_SO2Ph1,O=S(=O)(C1=NC2=NC(N(c3ccccc3)c3ccccc3)=NC3=NC(N4c5ccccc5Oc5ccccc54)=NC(=N1)N23)c1ccccc1,Hz,this_work,target_unlabeled,,,,,False,,,,0.1483,-0.13117,0.352577,,,,,,,,,,661.707,6.721400000000006,127.25,0,12,3,5,9,9,0,3,1,0.2653061224489796,49,49,0.0,0,0,0,4,0,0,-0.6461765749769621,-0.1104246680911309,0.5530718109178344,1.7689559040214664,1.461905360120786,0.6285267712739597,-0.3687534859061803,-0.132961278879483,1.8015274980853235,1.9214574445057664,-0.4226994920190279,-2.011614473514263,-1.2636723973122403,-1.0683482251470842,-0.8285312133513603,-0.28439077764907,-0.1348054124048677,-0.2524972743088944,-0.2483384179221151,0.4219996690145845,-0.3883923820455465,-0.2858876854750394,-0.1093740326456365,-0.7630795139234455,-0.5811820377221336,0.7011616920325021,0.489180877406642,0.0662977284152052,-0.6374556735364237,0.2502071810374869,0.3395776914467134,-0.1128083889873294,,,,,,
Hz_POZ1_NMe21_SO2Ph1,CN(C)C1=NC2=NC(N3c4ccccc4Oc4ccccc43)=NC3=NC(S(=O)(=O)c4ccccc4)=NC(=N1)N23,Hz,this_work,target_unlabeled,,,,,False,,,,0.1883,-0.109166,0.240061,-8.4322,1.1907,9.6229,-9.1734,2.0818,-1.6323000000000008,,,,537.5650000000002,3.444700000000002,127.25,0,12,1,3,7,9,0,3,1,0.3333333333333333,39,39,0.0769230769230769,0,0,0,4,0,0,-0.6401982951981724,0.0482306909937291,0.4530236953619215,1.7300234422354308,1.489693232760572,0.5170112214814528,-0.4280581918368074,-0.1144239796213918,1.417205920348092,1.8176539208032425,0.2913414478307884,-1.9293171170211565,-1.3343580751193982,-0.7326786911039447,-1.4149398428874227,-0.5636034113390478,-0.5357254945311353,-0.6122544355378289,-0.05793147651811,0.2917192183768056,-0.5029219526363948,-0.5113294019106555,0.0490993757964477,-0.3652299436107292,-0.7090811498567643,0.4895913969439222,0.2322702933383925,-0.0281663015367078,-0.1089921059086354,-0.174793721410197,0.7355949301666755,0.2015031246305521,0.741200000000001,0.8910999999999998,,,,
